,date,annual_return,high_low,Investment
449,2022-07-01,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
450,2022-07-04,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
451,2022-07-05,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
452,2022-07-06,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
453,2022-07-07,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
454,2022-07-08,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
455,2022-07-11,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
456,2022-07-12,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
457,2022-07-13,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
458,2022-07-14,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
459,2022-07-15,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
460,2022-07-18,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
461,2022-07-19,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
462,2022-07-20,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
463,2022-07-21,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
464,2022-07-22,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
465,2022-07-25,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
466,2022-07-26,54.65981460000002,"[-1.488897599999997, 55.137599]",500000
467,2022-07-27,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
468,2022-07-28,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
469,2022-07-29,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
470,2022-08-01,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
471,2022-08-02,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
472,2022-08-03,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
473,2022-08-04,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
474,2022-08-05,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
475,2022-08-08,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
476,2022-08-10,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
477,2022-08-11,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
478,2022-08-12,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
479,2022-08-16,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
480,2022-08-17,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
481,2022-08-18,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
482,2022-08-19,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
483,2022-08-22,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
484,2022-08-23,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
485,2022-08-24,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
486,2022-08-25,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
487,2022-08-26,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
488,2022-08-29,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
489,2022-08-30,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
490,2022-09-01,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
491,2022-09-02,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
492,2022-09-05,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
493,2022-09-06,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
494,2022-09-07,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
495,2022-09-08,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
496,2022-09-09,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
497,2022-09-12,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
498,2022-09-13,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
499,2022-09-14,56.315061250000014,"[-9.490921599999986, 58.182218750000004]",400000
500,2022-09-15,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
501,2022-09-16,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
502,2022-09-19,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
503,2022-09-20,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
504,2022-09-21,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
505,2022-09-22,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
506,2022-09-23,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
507,2022-09-26,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
508,2022-09-27,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
509,2022-09-28,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
510,2022-09-29,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
511,2022-09-30,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
512,2022-10-03,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
513,2022-10-04,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
514,2022-10-06,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
515,2022-10-07,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
516,2022-10-10,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
517,2022-10-11,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
518,2022-10-12,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
519,2022-10-13,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
520,2022-10-14,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
521,2022-10-17,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
522,2022-10-18,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
523,2022-10-19,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
524,2022-10-20,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
525,2022-10-21,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
526,2022-10-24,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
527,2022-10-25,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
528,2022-10-27,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
529,2022-10-28,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
530,2022-10-31,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
531,2022-11-01,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
532,2022-11-02,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
533,2022-11-03,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
534,2022-11-04,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
535,2022-11-07,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
536,2022-11-09,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
537,2022-11-10,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
538,2022-11-11,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
539,2022-11-14,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
540,2022-11-15,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
541,2022-11-16,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
542,2022-11-17,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
543,2022-11-18,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
544,2022-11-21,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
545,2022-11-22,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
546,2022-11-23,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
547,2022-11-24,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
548,2022-11-25,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
549,2022-11-28,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
550,2022-11-29,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
551,2022-11-30,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
552,2022-12-01,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
553,2022-12-02,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
554,2022-12-05,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
555,2022-12-06,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
556,2022-12-07,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
557,2022-12-08,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
558,2022-12-09,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
559,2022-12-12,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
560,2022-12-13,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
561,2022-12-14,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
562,2022-12-15,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
563,2022-12-16,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
564,2022-12-19,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
565,2022-12-20,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
566,2022-12-21,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
567,2022-12-22,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
568,2022-12-23,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
569,2022-12-26,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
570,2022-12-27,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
571,2022-12-28,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
572,2022-12-29,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
573,2022-12-30,21.98679366666668,"[-24.6659078, 26.879735333333343]",300000
574,2023-01-02,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
575,2023-01-03,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
576,2023-01-04,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
577,2023-01-05,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
578,2023-01-06,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
579,2023-01-09,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
580,2023-01-10,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
581,2023-01-11,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
582,2023-01-12,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
583,2023-01-13,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
584,2023-01-16,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
585,2023-01-17,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
586,2023-01-18,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
587,2023-01-19,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
588,2023-01-20,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
589,2023-01-23,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
590,2023-01-24,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
591,2023-01-25,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
592,2023-01-27,17.03334800000002,"[-33.93439299999999, 24.38742350000001]",200000
593,2023-01-30,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
594,2023-01-31,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
595,2023-02-01,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
596,2023-02-02,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
597,2023-02-03,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
598,2023-02-06,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
599,2023-02-07,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
600,2023-02-08,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
601,2023-02-09,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
602,2023-02-10,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
603,2023-02-13,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
604,2023-02-14,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
605,2023-02-15,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
606,2023-02-16,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
607,2023-02-17,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
608,2023-02-20,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
609,2023-02-21,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
610,2023-02-22,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
611,2023-02-23,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
612,2023-02-24,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
613,2023-02-27,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
614,2023-02-28,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
615,2023-03-01,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
616,2023-03-02,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
617,2023-03-03,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
618,2023-03-06,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
619,2023-03-08,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
620,2023-03-09,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
621,2023-03-10,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
622,2023-03-13,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
623,2023-03-14,20.893004000000015,"[-1.1115339999999996, 37.897141999999995]",100000
624,2023-03-15,0.0,"[0, 0]",0
625,2023-03-16,0.0,"[0, 0]",0
626,2023-03-17,0.0,"[0, 0]",0
627,2023-03-20,0.0,"[0, 0]",0
628,2023-03-21,0.0,"[0, 0]",0
629,2023-03-22,0.0,"[0, 0]",0
630,2023-03-23,0.0,"[0, 0]",0
631,2023-03-24,0.0,"[0, 0]",0
632,2023-03-27,0.0,"[0, 0]",0
633,2023-03-28,0.0,"[0, 0]",0
634,2023-03-29,0.0,"[0, 0]",0
635,2023-03-31,0.0,"[0, 0]",0
636,2023-04-03,0.0,"[0, 0]",0
637,2023-04-05,0.0,"[0, 0]",0
638,2023-04-06,0.0,"[0, 0]",0
639,2023-04-10,0.0,"[0, 0]",0
640,2023-04-11,0.0,"[0, 0]",0
641,2023-04-12,0.0,"[0, 0]",0
642,2023-04-13,0.0,"[0, 0]",0
643,2023-04-17,0.0,"[0, 0]",0
644,2023-04-18,0.0,"[0, 0]",0
645,2023-04-19,0.0,"[0, 0]",0
646,2023-04-20,0.0,"[0, 0]",0
647,2023-04-21,0.0,"[0, 0]",0
648,2023-04-24,0.0,"[0, 0]",0
649,2023-04-25,0.0,"[0, 0]",0
650,2023-04-26,0.0,"[0, 0]",0
651,2023-04-27,0.0,"[0, 0]",0
652,2023-04-28,0.0,"[0, 0]",0
653,2023-05-02,0.0,"[0, 0]",0
654,2023-05-03,0.0,"[0, 0]",0
655,2023-05-04,0.0,"[0, 0]",0
656,2023-05-05,0.0,"[0, 0]",0
657,2023-05-08,0.0,"[0, 0]",0
658,2023-05-09,0.0,"[0, 0]",0
659,2023-05-10,0.0,"[0, 0]",0
660,2023-05-11,0.0,"[0, 0]",0
661,2023-05-12,0.0,"[0, 0]",0
662,2023-05-15,0.0,"[0, 0]",0
663,2023-05-16,0.0,"[0, 0]",0
664,2023-05-17,0.0,"[0, 0]",0
665,2023-05-18,0.0,"[0, 0]",0
666,2023-05-19,0.0,"[0, 0]",0
667,2023-05-22,0.0,"[0, 0]",0
668,2023-05-23,0.0,"[0, 0]",0
669,2023-05-24,0.0,"[0, 0]",0
670,2023-05-25,0.0,"[0, 0]",0
671,2023-05-26,0.0,"[0, 0]",0
672,2023-05-29,0.0,"[0, 0]",0
673,2023-05-30,0.0,"[0, 0]",0
674,2023-05-31,0.0,"[0, 0]",0
675,2023-06-01,0.0,"[0, 0]",0
676,2023-06-02,0.0,"[0, 0]",0
677,2023-06-05,0.0,"[0, 0]",0
678,2023-06-06,0.0,"[0, 0]",0
679,2023-06-07,0.0,"[0, 0]",0
680,2023-06-08,0.0,"[0, 0]",0
681,2023-06-09,0.0,"[0, 0]",0
682,2023-06-12,0.0,"[0, 0]",0
683,2023-06-13,0.0,"[0, 0]",0
684,2023-06-14,0.0,"[0, 0]",0
685,2023-06-15,0.0,"[0, 0]",0
686,2023-06-16,0.0,"[0, 0]",0
687,2023-06-19,0.0,"[0, 0]",0
688,2023-06-20,0.0,"[0, 0]",0
689,2023-06-21,0.0,"[0, 0]",0
690,2023-06-22,0.0,"[0, 0]",0
691,2023-06-23,0.0,"[0, 0]",0
692,2023-06-26,0.0,"[0, 0]",0
693,2023-06-27,0.0,"[0, 0]",0
694,2023-06-28,0.0,"[0, 0]",0
695,2023-06-30,0.0,"[0, 0]",0
696,2023-07-03,0.0,"[0, 0]",0
697,2023-07-04,0.0,"[0, 0]",0
698,2023-07-05,0.0,"[0, 0]",0
699,2023-07-06,0.0,"[0, 0]",0
700,2023-07-07,0.0,"[0, 0]",0
701,2023-07-10,0.0,"[0, 0]",0
702,2023-07-11,0.0,"[0, 0]",0
703,2023-07-12,0.0,"[0, 0]",0
704,2023-07-13,0.0,"[0, 0]",0
705,2023-07-14,0.0,"[0, 0]",0
706,2023-07-17,0.0,"[0, 0]",0
707,2023-07-18,0.0,"[0, 0]",0
708,2023-07-19,0.0,"[0, 0]",0
709,2023-07-20,0.0,"[0, 0]",0
710,2023-07-21,0.0,"[0, 0]",0
711,2023-07-24,0.0,"[0, 0]",0
712,2023-07-25,0.0,"[0, 0]",0
713,2023-07-26,0.0,"[0, 0]",0
714,2023-07-27,0.0,"[0, 0]",0
715,2023-07-28,0.0,"[0, 0]",0
716,2023-07-31,0.0,"[0, 0]",0
717,2023-08-01,0.0,"[0, 0]",0
718,2023-08-02,0.0,"[0, 0]",0
719,2023-08-03,0.0,"[0, 0]",0
720,2023-08-04,0.0,"[0, 0]",0
721,2023-08-07,0.0,"[0, 0]",0
722,2023-08-08,0.0,"[0, 0]",0
723,2023-08-09,0.0,"[0, 0]",0
724,2023-08-10,0.0,"[0, 0]",0
725,2023-08-11,0.0,"[0, 0]",0
726,2023-08-14,0.0,"[0, 0]",0
727,2023-08-16,0.0,"[0, 0]",0
728,2023-08-17,0.0,"[0, 0]",0
729,2023-08-18,0.0,"[0, 0]",0
730,2023-08-21,0.0,"[0, 0]",0
731,2023-08-22,0.0,"[0, 0]",0
732,2023-08-23,0.0,"[0, 0]",0
733,2023-08-24,0.0,"[0, 0]",0
734,2023-08-25,0.0,"[0, 0]",0
735,2023-08-28,0.0,"[0, 0]",0
736,2023-08-29,0.0,"[0, 0]",0
737,2023-08-30,0.0,"[0, 0]",0
738,2023-08-31,0.0,"[0, 0]",0
